"Entidade";"Data Pagto";"Tipo Pessoa";"CPF/CNPJ";"Nome Favorecido";"Processo";"Descrição da Despesa";"NF/Documento";"Valor Bruto(em R$)";"Valor Retido(em R$)";"Valor Líquido(em R$)"
"EPTC";"05/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"515186";"1.012,30";"0,00";"1.012,30"
"EPTC";"05/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"515212";"7.185,42";"0,00";"7.185,42"
"EPTC";"05/09/2017";"CNPJ";"17184211000124";"I.L. MENDES JUNIOR - MENDES & PARS ME";"O.C:105512";"OUTRAS ENTRADAS";"1819";"707,45";"0,00";"707,45"
"EPTC";"05/09/2017";"CNPJ";"4025105000156";"SANITARIOS ECOLOGICOS TOALETE LTDA";"CON:10/2016";"OUTRAS DESPESAS";"526";"325,00";"16,25";"308,75"
"EPTC";"05/09/2017";"CNPJ";"4025105000156";"SANITARIOS ECOLOGICOS TOALETE LTDA";"CON:10/2016";"OUTRAS DESPESAS";"619";"325,00";"16,25";"308,75"
"EPTC";"06/09/2017";"CNPJ";"3230856000141";"M.F. MACHADO SOARES";"O.C:105089";"MANUTENCAO E CONSERVACAO";"14664";"705,00";"0,00";"705,00"
"EPTC";"06/09/2017";"CNPJ";"24793806000142";"SULCABOS COMÉRCIO E REPRESENTAÇÕES LTDA";"O.C:105424";"OUTRAS DESPESAS";"608";"684,00";"0,00";"684,00"
"EPTC";"06/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"523322";"3.953,70";"0,00";"3.953,70"
"EPTC";"06/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"568824";"442,88";"0,00";"442,88"
"EPTC";"06/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"568826";"1.581,72";"0,00";"1.581,72"
"EPTC";"06/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"569359";"395,37";"0,00";"395,37"
"EPTC";"08/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"579786";"759,22";"0,00";"759,22"
"EPTC";"08/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"579791";"1.432,50";"0,00";"1.432,50"
"EPTC";"08/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"579795";"1.334,40";"0,00";"1.334,40"
"EPTC";"08/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"574596";"1.240,07";"0,00";"1.240,07"
"EPTC";"08/09/2017";"CNPJ";"3506307000157";"TICKET SOLUÇÕES HDFGT S.A.";"CON:25/2016";"MANUTENCAO DE VEICULOS";"24825171";"101.916,61";"0,00";"101.916,61"
"EPTC";"08/09/2017";"CNPJ";"13624934000146";"MZ SEGURANÇA PRIVADA LTDA.";"CON:26/2015";"SERVICO DE VIGILANCIA";"396";"98.434,68";"48.434,68";"50.000,00"
"EPTC";"08/09/2017";"CNPJ";"88664000154";"DZL DISTRIBUIDORA ZANATA LTDA.";"O.C:104607";"MATERIAL DE LIMPEZA";"26429";"32,64";"0,00";"32,64"
"EPTC";"11/09/2017";"CNPJ";"2312399000171";"TELETONER COM.DE MAT.REPROGRAFICOS LTDA";"CON:22/2015";"EQUIPAMENTOS DE INFORMATICA";"27725";"23.160,96";"0,00";"23.160,96"
"EPTC";"11/09/2017";"CNPJ";"2217890000113";"SILVEIRA E FRAGA LTDA.";"CON:21/2013";"LOCACAO DE VEICULOS";"50";"7.391,58";"283,84";"7.107,74"
"EPTC";"11/09/2017";"CNPJ";"91777078000172";"S.PLESNIK COMERCIO LOCACOES LTDA";"CON:2/2017";"MATERIAL DE EXPEDIENTE";"1025";"5.577,00";"0,00";"5.577,00"
"EPTC";"11/09/2017";"CNPJ";"3230856000141";"M.F. MACHADO SOARES";"O.C:105089";"MANUT.PARADAS/TERMINAIS";"14674";"1.340,50";"0,00";"1.340,50"
"EPTC";"11/09/2017";"CNPJ";"90341561000147";"ATACADAO COM.DE GEN. ALIM. LTDA.";"O.C:18262";"MATERIAL DE LIMPEZA";"577367";"621,60";"0,00";"621,60"
"EPTC";"11/09/2017";"CNPJ";"13624934000146";"MZ SEGURANÇA PRIVADA LTDA.";"CON:26/2015";"SERVICO DE VIGILANCIA";"396";"202.922,55";"48.434,68";"154.487,87"
"EPTC";"11/09/2017";"CNPJ";"23334784000190";"DIEGO RUPERTI ROCHA - ME";"O.C:105145";"OUTRAS ENTRADAS";"2925";"6.580,90";"0,00";"6.580,90"
"EPTC";"11/09/2017";"CNPJ";"1527405000145";"W&M PUBLICIDADE LTDA";"CON:1/2017";"OUTRAS ENTRADAS";"2910";"429,10";"0,00";"429,10"
"EPTC";"11/09/2017";"CNPJ";"1527405000145";"W&M PUBLICIDADE LTDA";"CON:1/2017";"OUTRAS ENTRADAS";"2911";"429,10";"0,00";"429,10"
"EPTC";"11/09/2017";"CNPJ";"1527405000145";"W&M PUBLICIDADE LTDA";"CON:1/2017";"OUTRAS ENTRADAS";"3440";"429,10";"0,00";"429,10"
"EPTC";"11/09/2017";"CNPJ";"10375950000154";"RECILUX";"CON:22/2014";"OUTRAS DESPESAS";"5286";"1.186,26";"45,90";"1.140,36"
"EPTC";"11/09/2017";"CNPJ";"7044304000108";"EXPERTISE SOLUCOES FINANCEIRAS LTDA";"CON:23/2016";"COMBUSTIVEL E LUBRIFICANTES";"12835";"65.311,98";"0,00";"65.311,98"
"EPTC";"12/09/2017";"CNPJ";"89150726000114";"COM.DE PRODUTOS COLONIAIS ALCIONE LTDA.";"O.C:105738";"OUTRAS DESPESAS";"31659";"57,50";"0,00";"57,50"
"EPTC";"12/09/2017";"CNPJ";"13338681000144";"COMERCIAL SPONCHIADO LTDA.";"O.C:105542";"OUTRAS ENTRADAS";"4330";"16,00";"0,00";"16,00"
"EPTC";"12/09/2017";"CNPJ";"13338681000144";"COMERCIAL SPONCHIADO LTDA.";"O.C:105542";"MANUT.PARADAS/TERMINAIS";"4355";"270,00";"0,00";"270,00"
"EPTC";"12/09/2017";"CNPJ";"92739606000161";"LBF-ENGENHARIA E SERVICOS LTDA.";"CON:15/2016";"MANUTENCAO E CONSERVACAO PREDIAL";"91";"84.787,78";"11.149,59";"73.638,19"
"EPTC";"12/09/2017";"CNPJ";"2312399000171";"TELETONER COM.DE MAT.REPROGRAFICOS LTDA";"CON:22/2015";"EQUIPAMENTOS DE INFORMATICA";"27755";"24.549,73";"0,00";"24.549,73"
"EPTC";"13/09/2017";"CNPJ";"3696188000142";"DAROS SUPRIMENTOS P/ INFORM.E ESCR. LTDA";"O.C:104627";"MATERIAL DE EXPEDIENTE";"11127";"120,30";"0,00";"120,30"
"EPTC";"13/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"591873";"309,42";"0,00";"309,42"
"EPTC";"13/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"591875";"343,80";"0,00";"343,80"
"EPTC";"13/09/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:12/2015";"SERVICOS DE INFORMATICA";"78477";"333,86";"0,00";"333,86"
"EPTC";"13/09/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:12/2015";"SERVICOS DE INFORMATICA";"80127";"16.264,00";"0,00";"16.264,00"
"EPTC";"13/09/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:37/2015";"SERVICOS DE INFORMATICA";"80129";"434,89";"0,00";"434,89"
"EPTC";"14/09/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:23/2014";"SERVICOS DE INFORMATICA";"80125";"52,50";"0,00";"52,50"
"EPTC";"14/09/2017";"CNPJ";"35820448006339";"WHITE MARTINS GASES INDUSTRIAIS LTDA";"O.C:105194";"MANUT.PARADAS/TERMINAIS";"2643";"19,14";"0,00";"19,14"
"EPTC";"14/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"512210";"21.693,78";"0,00";"21.693,78"
"EPTC";"14/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"515151";"724.022,27";"0,00";"724.022,27"
"EPTC";"14/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"515161";"30.343,69";"0,00";"30.343,69"
"EPTC";"14/09/2017";"CNPJ";"87096616000196";"UNIMED PORTO ALEGRE SOCIEDADE COOPERATIV";"CON:23/2013";"PLANO DE SAUDE";"601681";"693.079,95";"0,00";"693.079,95"
"EPTC";"14/09/2017";"CNPJ";"89024624000152";"COMERCIAL DE AREIA VENCEDORA LTDA";"O.C:104608";"MANUTENCAO E CONSERVACAO";"75402";"462,40";"0,00";"462,40"
"EPTC";"14/09/2017";"CNPJ";"89024624000152";"COMERCIAL DE AREIA VENCEDORA LTDA";"O.C:104608";"MANUTENCAO E CONSERVACAO";"76401";"462,40";"0,00";"462,40"
"EPTC";"14/09/2017";"CNPJ";"89024624000152";"COMERCIAL DE AREIA VENCEDORA LTDA";"O.C:104608";"MANUTENCAO E CONSERVACAO";"76403";"462,40";"0,00";"462,40"
"EPTC";"14/09/2017";"CNPJ";"89024624000152";"COMERCIAL DE AREIA VENCEDORA LTDA";"O.C:104608";"MANUTENCAO E CONSERVACAO";"76404";"462,40";"0,00";"462,40"
"EPTC";"14/09/2017";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:8/2016";"SERVICOS DE INFORMATICA";"44";"4.900,00";"399,35";"4.500,65"
"EPTC";"14/09/2017";"CNPJ";"4430358000105";"ALFACOMP AUTOMACAO INDUSTRIAL LTDA";"CON:6/2013";"PROJETO SOMA";"38";"23.586,48";"1.016,58";"22.569,90"
"EPTC";"14/09/2017";"CNPJ";"4430358000105";"ALFACOMP AUTOMACAO INDUSTRIAL LTDA";"CON:6/2013";"PROJETO SOMA";"2944";"5.135,59";"0,00";"5.135,59"
"EPTC";"14/09/2017";"CNPJ";"8471046000109";"DESKART SUL DISTR. DE MAT. DE LIMP. LTDA";"O.C:18275";"MATERIAL DE LIMPEZA";"17971";"687,00";"0,00";"687,00"
"EPTC";"14/09/2017";"CNPJ";"10428815000120";"LACRES ZENITH MAT. DE SEGURANCA LTDA ME";"O.C:105718";"UNIFORMES";"1111";"800,00";"0,00";"800,00"
"EPTC";"14/09/2017";"CNPJ";"40432544000147";"CLARO S.A";"CON:10/2014";"TELEFONE";"82";"1.274,94";"0,00";"1.274,94"
"EPTC";"14/09/2017";"CNPJ";"40432544000147";"CLARO S.A";"CON:10/2014";"TELEFONE";"81";"8.985,59";"0,00";"8.985,59"
"EPTC";"15/09/2017";"CNPJ";"2312399000171";"TELETONER COM.DE MAT.REPROGRAFICOS LTDA";"CON:22/2015";"EQUIPAMENTOS DE INFORMATICA";"27785";"22.386,22";"0,00";"22.386,22"
"EPTC";"15/09/2017";"CNPJ";"2312399000171";"TELETONER COM.DE MAT.REPROGRAFICOS LTDA";"CON:22/2015";"EQUIPAMENTOS DE INFORMATICA";"27840";"21.657,15";"0,00";"21.657,15"
"EPTC";"15/09/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"3224";"16.165,59";"1.721,65";"14.443,94"
"EPTC";"15/09/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"3225";"2.599,42";"276,83";"2.322,59"
"EPTC";"15/09/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"3226";"1.431,45";"152,43";"1.279,02"
"EPTC";"15/09/2017";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"3227";"2.466,50";"262,70";"2.203,80"
"EPTC";"15/09/2017";"CNPJ";"17766803000154";"PATRICIA M. MULLER";"O.C:105470";"MANUT.PARADAS/TERMINAIS";"12556";"184,67";"0,00";"184,67"
"EPTC";"18/09/2017";"CNPJ";"1600049000148";"ADAN AMBIENTAL COM.PROD.ALIM. LTDA";"CON:18/2012";"IMPRESSOS";"16347972";"151,25";"0,00";"151,25"
"EPTC";"18/09/2017";"CNPJ";"9338999000158";"SHOW PRESTADORA DE SERV. DO BRASIL LTDA";"CON:14/2014";"MONITORAMENTO GPS";"1465";"135.123,66";"2.702,47";"132.421,19"
"EPTC";"18/09/2017";"CNPJ";"90180605000102";"GENTE SEGURADORA S.A";"CON:24/2013";"SEGURO DE VIDA";"227128";"6.930,76";"0,00";"6.930,76"
"EPTC";"18/09/2017";"CNPJ";"2459406000162";"MILRAU COM. DE ART. PEDAGOGICOS LTDA.";"O.C:104741";"MATERIAL DE SINALIZACAO VIARIA";"9693";"2.460,00";"0,00";"2.460,00"
"EPTC";"18/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"593865";"292,23";"0,00";"292,23"
"EPTC";"18/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"593866";"290,82";"0,00";"290,82"
"EPTC";"18/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"46413";"464,13";"0,00";"464,13"
"EPTC";"18/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"606178";"379,61";"0,00";"379,61"
"EPTC";"18/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"606180";"379,61";"0,00";"379,61"
"EPTC";"18/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"606257";"240,66";"0,00";"240,66"
"EPTC";"18/09/2017";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:12/2016";"VALE ALIMENTACAO";"606259";"401,10";"0,00";"401,10"
"EPTC";"18/09/2017";"CNPJ";"1844768000104";"AMBIENTUUS TECNOLOGIA AMBIENTAL LTDA";"CON:7/2016";"OUTROS SERVICOS PRESTADOS PJ";"21298";"220,00";"10,23";"209,77"
"EPTC";"18/09/2017";"CNPJ";"92783380000104";"J. DUARTE & CIA LTDA";"O.C:104728";"MATERIAL DE EXPEDIENTE";"3106";"22,92";"0,00";"22,92"
"EPTC";"18/09/2017";"CNPJ";"94038874000181";"CASA DO MECANICO LTDA.";"O.C:104734";"MATERIAL DE SINALIZACAO VIARIA";"25316";"359,50";"0,00";"359,50"
"EPTC";"21/09/2017";"CNPJ";"34028316002661";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRA";"CON:3/2017";"CORREIOS, CONDUCAO, MALOTE";"551215";"1.762,10";"0,00";"1.762,10"
"EPTC";"22/09/2017";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:9/2014";"MANUTENCAO E CONSERVACAO";"531";"3.330,00";"637,70";"2.692,30"
"EPTC";"22/09/2017";"CNPJ";"11936827000128";"RGC PERICIAS CONTABEIS LTDA";"CON:15/2013";"OUTROS SERVICOS PRESTADOS PJ";"77";"1.636,20";"182,44";"1.453,76"
"EPTC";"25/09/2017";"CNPJ";"2726274000198";"ALCEO CARLESSO ME";"CON:3/2014";"MANUTENCAO E CONSERVACAO";"629";"1.579,62";"44,07";"1.535,55"
"EPTC";"25/09/2017";"CNPJ";"87174991000107";"PROQUILL PROD. QUIMICOS DE LIMPEZA";"O.C:104679";"MATERIAL DE LIMPEZA";"54821";"363,10";"0,00";"363,10"
"EPTC";"25/09/2017";"CNPJ";"94987930000124";"CENCI EQUIPAMENTOS DE SEGURANCA LTDA";"O.C:18240";"UNIFORMES";"7113";"552,62";"0,00";"552,62"
"EPTC";"25/09/2017";"CNPJ";"89024624000152";"COMERCIAL DE AREIA VENCEDORA LTDA";"O.C:104608";"MANUTENCAO E CONSERVACAO";"76818";"462,40";"0,00";"462,40"
"EPTC";"26/09/2017";"CNPJ";"14968227000130";"FERGAVI COMERCIAL LTDA EPP";"O.C:105731";"OUTRAS DESPESAS";"6746";"124,00";"0,00";"124,00"
"EPTC";"28/09/2017";"CNPJ";"1406617000174";"AGIEL - AGENCIA DE INT. EMP. ESCOLA LTDA";"CON:14/2016";"ESTAGIARIOS";"10683";"65.183,03";"0,00";"65.183,03"
"EPTC";"29/09/2017";"CNPJ";"2171558000165";"CLAITON F. PIRES E CIA LTDA";"CON:6/2017";"OUTRAS ENTRADAS";"1899";"8.275,66";"413,78";"7.861,88"
"EPTC";"29/09/2017";"CNPJ";"92859883000108";"SERVICO NEUROLOGIA E ELETROENCEFALOGRAFI";"O.C:105697";"OUTRAS ENTRADAS";"655";"2.346,00";"65,45";"2.280,55"
"EPTC";"29/09/2017";"CNPJ";"1527405000145";"W&M PUBLICIDADE LTDA";"CON:1/2017";"OUTRAS ENTRADAS";"3995";"429,10";"0,00";"429,10"
"EPTC";"29/09/2017";"CNPJ";"1527405000145";"W&M PUBLICIDADE LTDA";"CON:1/2017";"OUTRAS ENTRADAS";"3996";"429,10";"0,00";"429,10"
"EPTC";"29/09/2017";"CNPJ";"15616221000166";"DENIZIO PIRES CORREA";"CON:19/2012";"RECOLHIMENTO DE ANIMAIS";"85";"18.154,12";"363,08";"17.791,04"
"EPTC";"29/09/2017";"CNPJ";"7161152000115";"G.P.A TREINAMENTO F. PERSONALIZADO LTDA.";"CON:16/2012";"OUTROS SERVICOS PRESTADOS PJ";"205";"3.774,62";"528,44";"3.246,18"
"EPTC";"29/09/2017";"CNPJ";"92959600000280";"ESCOLA TECNICA JOSE CESAR DE MESQUITA";"CON:36/2015";"JOVEM APRENDIZ";"9";"64.229,40";"0,00";"64.229,40"
"EPTC";"29/09/2017";"CNPJ";"88020102000110";"DIGICON S/A CONTROLE ELET.PARA MECAN.";"CON:16/2013";"MAQUINAS E EQUIPAMENTOS";"1858";"17.824,14";"0,00";"17.824,14"
"EPTC";"29/09/2017";"CNPJ";"88664000154";"DZL DISTRIBUIDORA ZANATA LTDA.";"O.C:104607";"MATERIAL DE SINALIZACAO VIARIA";"26593";"4.924,88";"0,00";"4.924,88"
"EPTC";"29/09/2017";"CNPJ";"92973791000154";"ADALBERTO O. DE SOUZA";"CON:32/2008";"ALUGUEIS";"9";"9.406,55";"1.715,67";"7.690,88"
"EPTC";"29/09/2017";"CNPJ";"92973791000154";"ADALBERTO O. DE SOUZA";"CON:1/2008";"ALUGUEIS";"9";"9.406,55";"1.715,67";"7.690,88"
"EPTC";"29/09/2017";"CNPJ";"8517489000185";"TRTW INFORMATICA LTDA";"CON:16/2014";"SERVICOS MANUTENCAO REDE/MICRO";"23";"1.974,20";"160,89";"1.813,31"
"EPTC";"29/09/2017";"CNPJ";"4463885000116";"LT COMERCIAL LTDA";"CON:13/2016";"LOCACAO DE EQUIPAMENTOS";"2044";"68,14";"0,00";"68,14"
"EPTC";"29/09/2017";"CNPJ";"4463885000116";"LT COMERCIAL LTDA";"CON:13/2016";"LOCACAO DE EQUIPAMENTOS";"2045";"643,54";"0,00";"643,54"
"EPTC";"02/10/2017";"CNPJ";"116506001302";"PROFORTE S/A - TRANSPORTE DE VALORES";"CON:17/2016";"TRANSPORTE DE VALORES";"5297";"462,42";"44,62";"417,80"
"EPTC";"02/10/2017";"CNPJ";"15321819000128";"AGENOR & SILVIO TRANSPORTES LTDA";"CON:11/2015";"LOCACAO DE VEICULOS";"81";"3.554,28";"99,16";"3.455,12"
"EPTC";"04/10/2017";"CNPJ";"1600049000148";"ADAN AMBIENTAL COM.PROD.ALIM. LTDA";"CON:18/2012";"OUTRAS DESPESAS";"16585720";"151,25";"0,00";"151,25"
"EPTC";"04/10/2017";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:21/2016";"MANUTENCAO E CONSERVACAO";"536";"1.333,00";"288,59";"1.044,41"
"EPTC";"04/10/2017";"CNPJ";"10925677000194";"JP CAVEDON SOARES";"O.C:104629";"OUTRAS ENTRADAS";"15372";"980,00";"0,00";"980,00"
"EPTC";"05/10/2017";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:19/2015";"SERVICOS DE INFORMATICA";"45";"2.311,10";"188,34";"2.122,76"
"EPTC";"05/10/2017";"CNPJ";"88001086000118";"ADM DE IMÓVEIS CERTA (OLINDA B. HENKE T";"CON:5/2011";"ALUGUEIS";"9";"8.517,31";"1.171,76";"7.345,55"
"EPTC";"05/10/2017";"CNPJ";"88094016000151";"MACOL CONSTRUTORA LTDA.";"CON:11/2011";"ALUGUEIS";"108";"464,45";"0,00";"464,45"
"EPTC";"05/10/2017";"CNPJ";"88094016000151";"MACOL CONSTRUTORA LTDA.";"CON:11/2011";"ALUGUEIS";"9";"16.965,07";"0,00";"16.965,07"
"EPTC";"05/10/2017";"CNPJ";"92568856000186";"GUSTAVO Z. GRAPIGLIA-ADM E PART LTDA";"CON:18/2011";"ALUGUEIS";"9";"36.244,89";"0,00";"36.244,89"
"EPTC";"05/10/2017";"CNPJ";"17475850000149";"KHARISMA COM. E DISTR. TINTAS LTDA.";"O.C:105727";"OUTRAS ENTRADAS";"61";"4.999,00";"0,00";"4.999,00"
"EPTC";"06/10/2017";"CNPJ";"13014203000189";"MARTA REGINA DA SILVA ALMADA EPP";"O.C:104695";"OUTRAS DESPESAS";"16423278";"1.970,80";"0,00";"1.970,80"
"EPTC";"06/10/2017";"CNPJ";"13624934000146";"MZ SEGURANÇA PRIVADA LTDA.";"CON:26/2015";"SERVICO DE VIGILANCIA";"447";"98.434,68";"48.434,68";"50.000,00"
"EPTC";"06/10/2017";"CNPJ";"92691336000166";"CREDITO REAL (CONSTRUTORA SCORZA LTDA)";"CON:29/2006";"ALUGUEIS";"9";"10.631,44";"0,00";"10.631,44"
"EPTC";"06/10/2017";"CNPJ";"89846356000154";"RADIO TAXI GAUCHA";"CON:20/2013";"CORREIOS, CONDUCAO, MALOTE";"74906";"2.646,38";"0,00";"2.646,38"
"EPTC";"06/10/2017";"CNPJ";"4109859000194";"CARLOS CHAGAS MED. E SEG. DO TRAB. LTDA";"CON:34/2015";"EXAMES";"6318";"5.859,00";"477,51";"5.381,49"
"EPTC";"09/10/2017";"CNPJ";"5828337000105";"ATENTO SERVICE E LOGISTICA LTDA";"CON:8/2013";"SERVICO DE GUINCHO";"1237";"3.927,04";"196,35";"3.730,69"
"EPTC";"09/10/2017";"CNPJ";"92828219000100";"NELSON MALTZ ENGENHARIA E CONSTRUCOES";"CON:26/2006";"ALUGUEIS";"9";"40.347,17";"0,00";"40.347,17"
"EPTC";"09/10/2017";"CNPJ";"3709445000133";"GUAPORÉ EQUIPAMENTOS LTDA.";"CON:4/2017";"LOCACAO DE EQUIPAMENTOS";"331";"1.773,25";"0,00";"1.773,25"
"EPTC";"10/10/2017";"CNPJ";"13624934000146";"MZ SEGURANÇA PRIVADA LTDA.";"CON:26/2015";"SERVICO DE VIGILANCIA";"447";"202.922,55";"48.434,68";"154.487,87"
"EPTC";"11/10/2017";"CNPJ";"91777078000172";"S.PLESNIK COMERCIO LOCACOES LTDA";"CON:2/2017";"MATERIAL DE EXPEDIENTE";"1027";"5.577,00";"0,00";"5.577,00"
"EPTC";"11/10/2017";"CNPJ";"4430358000105";"ALFACOMP AUTOMACAO INDUSTRIAL LTDA";"CON:6/2013";"PROJETO SOMA";"42";"15.856,88";"683,43";"15.173,45"
"EPTC";"11/10/2017";"CNPJ";"4430358000105";"ALFACOMP AUTOMACAO INDUSTRIAL LTDA";"CON:6/2013";"PROJETO SOMA";"2970";"4.413,57";"0,00";"4.413,57"
"EPTC";"11/10/2017";"CNPJ";"2217890000113";"SILVEIRA E FRAGA LTDA.";"CON:21/2013";"LOCACAO DE VEICULOS";"55";"7.391,58";"283,84";"7.107,74"
"EPTC";"11/10/2017";"CNPJ";"8517489000185";"TRTW INFORMATICA LTDA";"CON:16/2014";"SERVICOS MANUTENCAO REDE/MICRO";"24";"1.974,20";"160,89";"1.813,31"
"EPTC";"11/10/2017";"CNPJ";"2459406000162";"MILRAU COM. DE ART. PEDAGOGICOS LTDA.";"O.C:104741";"MATERIAL DE EXPEDIENTE";"9876";"47,50";"0,00";"47,50"
"EPTC";"11/10/2017";"CNPJ";"2459406000162";"MILRAU COM. DE ART. PEDAGOGICOS LTDA.";"O.C:104741";"MATERIAL DE EXPEDIENTE";"9877";"144,32";"0,00";"144,32"
"EPTC";"11/10/2017";"CNPJ";"8829598000138";"ID SISTEMAS INTELIGENTES LTDA.";"CON:3/2016";"OUTROS SERVICOS PRESTADOS PJ";"4602";"851,41";"0,00";"851,41"
"EPTC";"11/10/2017";"CNPJ";"7044304000108";"EXPERTISE SOLUCOES FINANCEIRAS LTDA";"CON:23/2016";"COMBUSTIVEL E LUBRIFICANTES";"15099";"79.073,41";"0,00";"79.073,41"
"EPTC";"16/10/2017";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:8/2016";"SERVICOS DE INFORMATICA";"49";"4.900,00";"399,35";"4.500,65"
"EPTC";"16/10/2017";"CNPJ";"8471046000109";"DESKART SUL DISTR. DE MAT. DE LIMP. LTDA";"O.C:18275";"MATERIAL DE LIMPEZA";"18143";"916,00";"0,00";"916,00"
"EPTC";"16/10/2017";"CNPJ";"40432544000147";"CLARO S.A";"CON:10/2014";"TELEFONE";"91";"9.139,29";"0,00";"9.139,29"
"EPTC";"16/10/2017";"CNPJ";"40432544000147";"CLARO S.A";"CON:10/2014";"TELEFONE";"92";"1.272,54";"0,00";"1.272,54"
"EPTC";"16/10/2017";"CNPJ";"88611264000122";"INTRAL S.A.";"O.C:105752";"OUTRAS DESPESAS";"244071";"414,80";"0,00";"414,80"
"EPTC";"16/10/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:12/2015";"SERVICOS DE INFORMATICA";"79357";"333,86";"0,00";"333,86"
"EPTC";"16/10/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:12/2015";"SERVICOS DE INFORMATICA";"88465";"16.264,00";"0,00";"16.264,00"
"EPTC";"16/10/2017";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:23/2014";"SERVICOS DE INFORMATICA";"87272";"52,50";"0,00";"52,50"
