"Entidade";"Data Pagto";"Tipo Pessoa";"CPF/CNPJ";"Nome Favorecido";"Processo";"Descrição da Despesa";"NF/Documento";"Valor Bruto(em R$)";"Valor Retido(em R$)";"Valor Líquido(em R$)"
"EPTC";"07/04/2016";"CNPJ";"9338999000158";"SHOW PRESTADORA DE SERV. DO BRASIL LTDA";"CON:14/2014";"MONITORAMENTO GPS";"175";"147.182,16";"2.943,64";"144.238,52"
"EPTC";"07/04/2016";"CNPJ";"13624934000146";"MZ SEGURANÇA PRIVADA LTDA.";"CON:26/2015";"SERVICO DE VIGILANCIA";"101";"170.965,52";"51.889,87";"119.075,65"
"EPTC";"07/04/2016";"CNPJ";"2459406000162";"MILRAU COM. DE ART. PEDAGOGICOS LTDA.";"O.C:104741";"MATERIAL DE EXPEDIENTE";"7206";"800,00";"0,00";"800,00"
"EPTC";"08/04/2016";"CNPJ";"82646332000102";"PERKONS S/A";"CON:8/2015";"OUTRAS ENTRADAS";"1665";"40.000,00";"0,00";"40.000,00"
"EPTC";"08/04/2016";"CNPJ";"3149832000162";"MULTIAGIL LIMP., PORT.E SERV. AS. LTDA";"CON:3/2015";"MANUTENCAO E CONSERVACAO PREDIAL";"1092";"56.835,40";"12.304,86";"44.530,54"
"EPTC";"08/04/2016";"CNPJ";"3149832000162";"MULTIAGIL LIMP., PORT.E SERV. AS. LTDA";"CON:3/2015";"MANUTENCAO E CONSERVACAO PREDIAL";"1092";"12.304,87";"12.304,86";"0,01"
"EPTC";"08/04/2016";"CNPJ";"7755348000138";"VASLER COMÉRCIO E SERVIÇOS DE LIMPEZA LT";"CON:33/2015";"LOCACAO DE VEICULOS";"167";"7.250,00";"1.160,00";"6.090,00"
"EPTC";"08/04/2016";"CNPJ";"7755348000138";"VASLER COMÉRCIO E SERVIÇOS DE LIMPEZA LT";"CON:33/2015";"LOCACAO DE VEICULOS";"209";"7.250,00";"1.160,00";"6.090,00"
"EPTC";"08/04/2016";"CNPJ";"89154819000117";"REALEZA SISTEMAS DE SEG. ELETRONICA";"O.C:105092";"MANUTENCAO E CONSERVACAO";"279";"230,00";"0,00";"230,00"
"EPTC";"08/04/2016";"CNPJ";"11936827000128";"RGC PERICIAS CONTABEIS LTDA";"CON:15/2013";"OUTROS SERVICOS PRESTADOS PJ";"21";"3.629,71";"404,72";"3.224,99"
"EPTC";"08/04/2016";"CNPJ";"13014203000189";"MARTA REGINA DA SILVA ALMADA EPP";"O.C:104695";"OUTRAS DESPESAS";"10776815";"4,00";"0,00";"4,00"
"EPTC";"08/04/2016";"CNPJ";"2942179000121";"MATIZ IND DE PLACAS DE SINALIZACAO LTDA";"CON:2/2014";"MATERIAL DE SINALIZACAO VIARIA";"825";"7.068,50";"0,00";"7.068,50"
"EPTC";"11/04/2016";"CNPJ";"73255390000114";"TOXILAB ANALISES CLINICAS LTDA";"CON:35/2015";"EXAMES";"730";"28,00";"0,56";"27,44"
"EPTC";"11/04/2016";"CNPJ";"5580298000170";"FABIANE OLIVEIRA DA SILVA";"O.C:105091";"MANUTENCAO E CONSERVACAO";"209";"420,00";"0,00";"420,00"
"EPTC";"11/04/2016";"CNPJ";"2013755000156";"GUSTAVO ZORTEA";"O.C:18286";"MANUTENCAO E CONSERVACAO";"4870";"980,00";"0,00";"980,00"
"EPTC";"11/04/2016";"CNPJ";"6316546000132";"TITTON DISTRIBUIDORA LTDA.";"O.C:104868";"MATERIAL DE CONSUMO";"10737501";"1.413,24";"0,00";"1.413,24"
"EPTC";"11/04/2016";"CNPJ";"10629645000141";"URBANA LOGISTICA AMBIENTAL DO BRASIL LTD";"CON:23/2015";"OUTROS SERVICOS PRESTADOS PJ";"16";"5.251,53";"183,80";"5.067,73"
"EPTC";"12/04/2016";"CNPJ";"10231258000152";"SINALEIRO PROJETOS DE SINALIZAÇÃO VIÁRIA";"O.C:105080";"CURSOS/TREINAMENTOS";"218";"700,00";"0,00";"700,00"
"EPTC";"12/04/2016";"CNPJ";"87096616000196";"UNIMED PORTO ALEGRE SOCIEDADE COOPERATIV";"CON:23/2013";"PLANO DE SAUDE";"1501115250";"586.003,65";"0,00";"586.003,65"
"EPTC";"12/04/2016";"CNPJ";"13672891000174";"PRETA TRANSPORTES LTDA - ME";"CON:21/2012";"LOCACAO DE VEICULOS";"39";"5.643,56";"243,24";"5.400,32"
"EPTC";"12/04/2016";"CNPJ";"2217890000113";"SILVEIRA E FRAGA LTDA.";"CON:21/2013";"LOCACAO DE VEICULOS";"25";"7.391,58";"283,84";"7.107,74"
"EPTC";"13/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"340476";"260.881,95";"0,00";"260.881,95"
"EPTC";"13/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"340477";"34.303,63";"0,00";"34.303,63"
"EPTC";"13/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"340494";"30.934,68";"0,00";"30.934,68"
"EPTC";"13/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"340495";"8.967,00";"0,00";"8.967,00"
"EPTC";"13/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"340501";"151,40";"0,00";"151,40"
"EPTC";"13/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"343162";"54.223,91";"0,00";"54.223,91"
"EPTC";"13/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"343164";"998,51";"0,00";"998,51"
"EPTC";"13/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"343227";"352,95";"0,00";"352,95"
"EPTC";"13/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"343229";"352,95";"0,00";"352,95"
"EPTC";"13/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"401214";"4.645,20";"0,00";"4.645,20"
"EPTC";"13/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"401846";"411,60";"0,00";"411,60"
"EPTC";"13/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"622653";"338,10";"0,00";"338,10"
"EPTC";"13/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"873625";"627,23";"0,00";"627,23"
"EPTC";"13/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"873630";"294,12";"0,00";"294,12"
"EPTC";"13/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"873632";"294,13";"0,00";"294,13"
"EPTC";"13/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"873668";"952,56";"0,00";"952,56"
"EPTC";"13/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"873669";"1.270,08";"0,00";"1.270,08"
"EPTC";"13/04/2016";"CNPJ";"2459406000162";"MILRAU COM. DE ART. PEDAGOGICOS LTDA.";"O.C:104741";"MATERIAL DE EXPEDIENTE";"7235";"721,70";"0,00";"721,70"
"EPTC";"14/04/2016";"CNPJ";"82646332000102";"PERKONS S/A";"CON:8/2015";"OUTRAS ENTRADAS";"1665";"124.644,92";"0,00";"124.644,92"
"EPTC";"14/04/2016";"CNPJ";"8829598000138";"ID SISTEMAS INTELIGENTES LTDA.";"CON:3/2016";"OUTRAS ENTRADAS";"3324";"300,86";"0,00";"300,86"
"EPTC";"14/04/2016";"CNPJ";"4567417000191";"LMV TRANSPORTES LTDA.";"CON:22/2012";"LOCACAO DE VEICULOS";"1820";"14.728,72";"627,44";"14.101,28"
"EPTC";"14/04/2016";"CNPJ";"93439313000121";"GRAFICA R.J.R. LTDA.";"CON:13/2015";"IMPRESSOS";"223";"720,00";"36,00";"684,00"
"EPTC";"14/04/2016";"CNPJ";"4025105000156";"SANITARIOS ECOLOGICOS TOALETE LTDA";"CON:4/2015";"OUTRAS DESPESAS";"160";"350,00";"17,50";"332,50"
"EPTC";"14/04/2016";"CNPJ";"8517489000185";"TRTW INFORMATICA LTDA";"CON:16/2014";"SERVICOS MANUTENCAO REDE/MICRO";"10";"1.862,50";"151,81";"1.710,69"
"EPTC";"14/04/2016";"CNPJ";"10925721000166";"R.S.M DE SOUZA LEAO";"O.C:104852";"OUTRAS DESPESAS";"5734";"200,64";"0,00";"200,64"
"EPTC";"14/04/2016";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"1590";"16.165,59";"1.721,64";"14.443,95"
"EPTC";"14/04/2016";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"1591";"2.599,42";"276,83";"2.322,59"
"EPTC";"14/04/2016";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"1592";"1.431,45";"152,44";"1.279,01"
"EPTC";"14/04/2016";"CNPJ";"73317513000102";"VIP ELEVADORES LTDA";"CON:32/2015";"MANUTENCAO DE EQUIPAMENTOS";"1593";"2.466,50";"262,69";"2.203,81"
"EPTC";"14/04/2016";"CNPJ";"7250898000103";"ELITE MATERIAIS DE CONSTRUCAO LTDA";"O.C:104673";"MANUTENCAO E CONSERVACAO";"9390";"90,72";"0,00";"90,72"
"EPTC";"14/04/2016";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:16/2015";"MANUTENCAO E CONSERVACAO";"200";"420,00";"21,00";"399,00"
"EPTC";"14/04/2016";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:16/2015";"MANUTENCAO E CONSERVACAO";"201";"490,00";"24,50";"465,50"
"EPTC";"14/04/2016";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:16/2015";"MANUTENCAO E CONSERVACAO";"202";"506,66";"25,33";"481,33"
"EPTC";"14/04/2016";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:16/2015";"MANUTENCAO E CONSERVACAO";"203";"8.199,96";"410,00";"7.789,96"
"EPTC";"15/04/2016";"CNPJ";"87174991000107";"PROQUILL PROD. QUIMICOS DE LIMPEZA";"O.C:104679";"MATERIAL DE LIMPEZA";"46091";"640,00";"0,00";"640,00"
"EPTC";"15/04/2016";"CNPJ";"40432544000147";"CLARO S.A";"CON:10/2014";"TELEFONE";"320161";"1.546,36";"0,00";"1.546,36"
"EPTC";"15/04/2016";"CNPJ";"40432544000147";"CLARO S.A";"CON:10/2014";"TELEFONE";"320162";"9.038,30";"0,00";"9.038,30"
"EPTC";"15/04/2016";"CNPJ";"73993362000102";"BARONESA LTDA.";"O.C:104851";"MATERIAL DE EXPEDIENTE";"10261";"390,80";"0,00";"390,80"
"EPTC";"15/04/2016";"CNPJ";"73993362000102";"BARONESA LTDA.";"O.C:104851";"MATERIAL DE EXPEDIENTE";"10262";"36,50";"0,00";"36,50"
"EPTC";"15/04/2016";"CNPJ";"8693440000183";"STREAMTEL SERVICOS DE TELEMARKETING LTDA";"CON:18/2013";"SERVICOS DE INFORMATICA";"19545";"285,15";"0,00";"285,15"
"EPTC";"15/04/2016";"CNPJ";"15285253000126";"A. GUAZINA & CIA LTDA";"O.C:104831";"CURSOS/TREINAMENTOS";"1";"4.000,00";"0,00";"4.000,00"
"EPTC";"15/04/2016";"CNPJ";"16868674000142";"DIPAR FERRAGENS EIRELI";"O.C:104683";"OUTRAS DESPESAS";"2168";"13.127,80";"0,00";"13.127,80"
"EPTC";"18/04/2016";"CNPJ";"7161152000115";"G.P.A TREINAMENTO F. PERSONALIZADO LTDA.";"CON:16/2012";"OUTROS SERVICOS PRESTADOS PJ";"110";"3.296,79";"142,09";"3.154,70"
"EPTC";"18/04/2016";"CNPJ";"15616221000166";"DENIZIO PIRES CORREA";"CON:19/2012";"RECOLHIMENTO DE ANIMAIS";"64";"23.773,76";"475,47";"23.298,29"
"EPTC";"18/04/2016";"CNPJ";"18964885000104";"MARCOS ANDRÉ COELHO WERLICH - ME";"CON:20/2015";"MANUTENCAO E CONSERVACAO";"155";"835,50";"16,71";"818,79"
"EPTC";"18/04/2016";"CNPJ";"2459406000162";"MILRAU COM. DE ART. PEDAGOGICOS LTDA.";"O.C:104741";"MATERIAL DE EXPEDIENTE";"7280";"2.700,00";"0,00";"2.700,00"
"EPTC";"18/04/2016";"CNPJ";"73675332000140";"RUA SISTEMA AUTOMATIZADOS LTDA";"CON:14/2012";"MATERIAL DE EXPEDIENTE";"103";"2.786,98";"227,14";"2.559,84"
"EPTC";"18/04/2016";"CNPJ";"62410352000253";"LIVRARIA CULTURA";"O.C:105054";"OUTRAS ENTRADAS";"570983";"209,52";"0,00";"209,52"
"EPTC";"18/04/2016";"CNPJ";"8471046000109";"DESKART SUL DISTR. DE MAT. DE LIMP. LTDA";"O.C:18275";"MATERIAL DE LIMPEZA";"12871";"1.380,00";"0,00";"1.380,00"
"EPTC";"18/04/2016";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:12/2015";"SERVICOS DE INFORMATICA";"12936";"16.264,00";"0,00";"16.264,00"
"EPTC";"18/04/2016";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:23/2014";"SERVICOS DE INFORMATICA";"12937";"52,50";"0,00";"52,50"
"EPTC";"18/04/2016";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:37/2015";"SERVICOS DE INFORMATICA";"12938";"406,00";"0,00";"406,00"
"EPTC";"18/04/2016";"CNPJ";"87124582000104";"COMPANHIA PROC.DADOS RGS-PROCERGS";"CON:12/2015";"SERVICOS DE INFORMATICA";"64640";"333,86";"0,00";"333,86"
"EPTC";"18/04/2016";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:9/2014";"MANUTENCAO E CONSERVACAO";"899004";"382,50";"0,00";"382,50"
"EPTC";"18/04/2016";"CNPJ";"7250898000103";"ELITE MATERIAIS DE CONSTRUCAO LTDA";"O.C:104673";"MANUTENCAO E CONSERVACAO";"9318";"39.980,00";"0,00";"39.980,00"
"EPTC";"18/04/2016";"CNPJ";"93019537000184";"MARTINS + ANDRADE COMUNICACAO";"CON:30/2011";"PROPAGANDA E PUBLICIDADE";"468";"6.970,40";"41,82";"6.928,58"
"EPTC";"18/04/2016";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:9/2014";"MANUTENCAO E CONSERVACAO";"207";"2.520,00";"126,00";"2.394,00"
"EPTC";"19/04/2016";"CNPJ";"1211157000129";"SULSYSTEM ANALISE E DES. SISTEMAS LTDA";"CON:19/2015";"SERVICOS DE INFORMATICA";"21";"2.918,10";"237,81";"2.680,29"
"EPTC";"20/04/2016";"CNPJ";"82646332000102";"PERKONS S/A";"CON:8/2015";"OUTRAS ENTRADAS";"1686";"100.000,00";"0,00";"100.000,00"
"EPTC";"20/04/2016";"CNPJ";"90180605000102";"GENTE SEGURADORA S.A";"CON:24/2013";"SEGURO DE VIDA";"595740";"6.826,89";"0,00";"6.826,89"
"EPTC";"25/04/2016";"CNPJ";"90341561000147";"ATACADAO COM.DE GEN. ALIM. LTDA.";"O.C:18262";"MATERIAL DE LIMPEZA";"510284";"3,20";"0,00";"3,20"
"EPTC";"25/04/2016";"CNPJ";"90341561000147";"ATACADAO COM.DE GEN. ALIM. LTDA.";"O.C:18262";"MATERIAL DE LIMPEZA";"510285";"258,90";"0,00";"258,90"
"EPTC";"25/04/2016";"CNPJ";"88664000154";"DZL DISTRIBUIDORA ZANATA LTDA.";"O.C:104607";"MATERIAL DE LIMPEZA";"23198";"2.016,08";"0,00";"2.016,08"
"EPTC";"25/04/2016";"CNPJ";"4025105000156";"SANITARIOS ECOLOGICOS TOALETE LTDA";"CON:4/2015";"OUTRAS DESPESAS";"183";"350,00";"17,50";"332,50"
"EPTC";"25/04/2016";"CNPJ";"8471046000109";"DESKART SUL DISTR. DE MAT. DE LIMP. LTDA";"O.C:18275";"MATERIAL DE LIMPEZA";"12950";"1.380,00";"0,00";"1.380,00"
"EPTC";"25/04/2016";"CNPJ";"57558918000178";"TUIUTI EQUIPAMENTOS DE SEGURANÇA LTDA.";"O.C:105015";"OUTRAS ENTRADAS";"158285";"253,30";"0,00";"253,30"
"EPTC";"26/04/2016";"CNPJ";"11936827000128";"RGC PERICIAS CONTABEIS LTDA";"CON:15/2013";"OUTROS SERVICOS PRESTADOS PJ";"35";"2.018,45";"225,05";"1.793,40"
"EPTC";"26/04/2016";"CNPJ";"94331832000134";"BRASERV LTDA";"CON:9/2014";"MANUTENCAO E CONSERVACAO";"209";"1.906,50";"95,33";"1.811,17"
"EPTC";"26/04/2016";"CNPJ";"34028316002661";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRA";"CON:10/2012";"CORREIOS, CONDUCAO, MALOTE";"407700";"11.350,02";"0,00";"11.350,02"
"EPTC";"26/04/2016";"CNPJ";"91777078000172";"S.PLESNIK COMERCIO LOCACOES LTDA";"CON:1/2016";"MATERIAL DE EXPEDIENTE";"974";"7.600,00";"0,00";"7.600,00"
"EPTC";"26/04/2016";"CNPJ";"3696188000142";"DAROS SUPRIMENTOS P/ INFORM.E ESCR. LTDA";"O.C:104627";"MATERIAL DE EXPEDIENTE";"8623";"27,36";"0,00";"27,36"
"EPTC";"26/04/2016";"CNPJ";"3696188000142";"DAROS SUPRIMENTOS P/ INFORM.E ESCR. LTDA";"O.C:104627";"MATERIAL DE EXPEDIENTE";"8624";"42,16";"0,00";"42,16"
"EPTC";"27/04/2016";"CNPJ";"88664000154";"DZL DISTRIBUIDORA ZANATA LTDA.";"O.C:104607";"MATERIAL DE LIMPEZA";"23204";"12,70";"0,00";"12,70"
"EPTC";"27/04/2016";"CNPJ";"17191329000180";"FARIAS DE MATTOS & CIA LTDA - ME";"O.C:105050";"OUTRAS ENTRADAS";"48";"3.000,00";"60,00";"2.940,00"
"EPTC";"28/04/2016";"CNPJ";"13080326000118";"TERMOPLAST INDÚSTRIA E COMÉRCIO EIRELI";"O.C:105099";"OUTRAS ENTRADAS";"6266";"1.076,40";"0,00";"1.076,40"
"EPTC";"28/04/2016";"CNPJ";"8272357000130";"VINICIUS ALEX LERMEN - ME";"O.C:18231";"MATERIAL ELETRICO";"1905";"975,00";"0,00";"975,00"
"EPTC";"28/04/2016";"CNPJ";"69034668000156";"SODEXO PASS DO BRASIL SERV. E COM. S.A.";"CON:17/2011";"VALE ALIMENTACAO";"340476";"200.000,00";"0,00";"200.000,00"
"EPTC";"29/04/2016";"CNPJ";"90341561000147";"ATACADAO COM.DE GEN. ALIM. LTDA.";"O.C:18262";"MATERIAL DE LIMPEZA";"510991";"52,00";"0,00";"52,00"
"EPTC";"29/04/2016";"CNPJ";"88094016000151";"MACOL CONSTRUTORA LTDA.";"CON:11/2011";"ALUGUEIS";"2904162";"535,41";"0,00";"535,41"
"EPTC";"29/04/2016";"CNPJ";"13014203000189";"MARTA REGINA DA SILVA ALMADA EPP";"O.C:104695";"OUTRAS DESPESAS";"10968995";"50,00";"0,00";"50,00"
"EPTC";"29/04/2016";"CNPJ";"13014203000189";"MARTA REGINA DA SILVA ALMADA EPP";"O.C:104695";"OUTRAS DESPESAS";"10969105";"75,00";"0,00";"75,00"
"EPTC";"29/04/2016";"CNPJ";"116506001302";"PROFORTE S/A - TRANSPORTE DE VALORES";"CON:21/2015";"TRANSPORTE DE VALORES";"1645";"414,74";"40,03";"374,71"
"EPTC";"29/04/2016";"CNPJ";"2726274000198";"ALCEO CARLESSO ME";"CON:3/2014";"MANUTENCAO E CONSERVACAO";"281";"1.212,70";"33,83";"1.178,87"
"EPTC";"29/04/2016";"CNPJ";"418173000124";"MULLER COMERCIAL DE PISOS LTDA";"O.C:105028";"OUTRAS ENTRADAS";"3510";"276,00";"0,00";"276,00"
"EPTC";"02/05/2016";"CNPJ";"478911000129";"DIGIPLUS TECNOLOGIA LTDA.";"O.C:105022";"MAQUINAS E EQUIPAMENTOS";"7411";"15.250,00";"0,00";"15.250,00"
"EPTC";"02/05/2016";"CNPJ";"82646332000102";"PERKONS S/A";"CON:8/2015";"OUTRAS ENTRADAS";"1686";"222.518,55";"0,00";"222.518,55"
"EPTC";"02/05/2016";"CNPJ";"5059447000150";"QUALILOG SERV AUXILIARES ADMINISTRATIVOS";"CON:25/2015";"OUTROS SERVICOS PRESTADOS PJ";"2437";"16.950,00";"1.042,43";"15.907,57"
"EPTC";"02/05/2016";"CNPJ";"5340639000130";"PRIME CONS. E ASSE. EMPRESARIAL LTDA";"CON:24/2014";"MANUTENCAO DE VEICULOS";"66137";"18.558,16";"79,80";"18.478,36"
"EPTC";"02/05/2016";"CNPJ";"55386445000143";"SINALTA PROPISTA SIN.SEG.E COM.VISUAL LT";"CON:10/2015";"OBRAS E SINALIZACAO";"7926";"104.176,44";"7.813,22";"96.363,22"
"EPTC";"02/05/2016";"CNPJ";"2312399000171";"TELETONER COM.DE MAT.REPROGRAFICOS LTDA";"CON:28/2010";"EQUIPAMENTOS DE INFORMATICA";"27243";"34.709,39";"0,00";"34.709,39"
"EPTC";"02/05/2016";"CNPJ";"2312399000171";"TELETONER COM.DE MAT.REPROGRAFICOS LTDA";"CON:22/2015";"EQUIPAMENTOS DE INFORMATICA";"27244";"30.026,08";"0,00";"30.026,08"
"EPTC";"02/05/2016";"CNPJ";"5804684000106";"POA DISTR. DE MAT. DE LIMP. E GEN ALIM.";"O.C:104681";"MATERIAL DE LIMPEZA";"16894";"10,60";"0,00";"10,60"
"EPTC";"02/05/2016";"CNPJ";"92783380000104";"J. DUARTE & CIA LTDA";"O.C:104728";"MATERIAL DE EXPEDIENTE";"2759";"22,38";"0,00";"22,38"
"EPTC";"02/05/2016";"CNPJ";"92783380000104";"J. DUARTE & CIA LTDA";"O.C:104728";"MATERIAL DE EXPEDIENTE";"2760";"28,80";"0,00";"28,80"
"EPTC";"02/05/2016";"CNPJ";"92959600000280";"ESCOLA TECNICA JOSE CESAR DE MESQUITA";"CON:36/2015";"JOVEM APRENDIZ";"4";"68.804,61";"0,00";"68.804,61"
"EPTC";"02/05/2016";"CNPJ";"10925721000166";"R.S.M DE SOUZA LEAO";"O.C:104852";"OUTRAS DESPESAS";"5808";"19,32";"0,00";"19,32"
"EPTC";"02/05/2016";"CNPJ";"8748902000112";"BEST SUL COM. E PREST. DE SERV. LTDA";"O.C:105040";"SOFTWARE";"1232";"27.533,33";"0,00";"27.533,33"
"EPTC";"02/05/2016";"CNPJ";"92973791000154";"AZENHA EMPREENDIMENTOS IMOBILIARIOS LTDA";"CON:32/2008";"ALUGUEIS";"4";"8.016,09";"0,00";"8.016,09"
"EPTC";"02/05/2016";"CNPJ";"92973791000154";"AZENHA EMPREENDIMENTOS IMOBILIARIOS LTDA";"CON:1/2008";"ALUGUEIS";"4";"8.016,09";"0,00";"8.016,09"
"EPTC";"02/05/2016";"CNPJ";"3230856000141";"M.F. MACHADO SOARES";"O.C:105089";"MATERIAL DE EXPEDIENTE";"12369";"1.410,00";"0,00";"1.410,00"
"EPTC";"03/05/2016";"CNPJ";"92691336000166";"CREDITO REAL IMOVEIS E CONDOMINIOS";"CON:29/2006";"ALUGUEIS";"4";"8.674,78";"0,00";"8.674,78"
"EPTC";"03/05/2016";"CNPJ";"93439313000121";"GRAFICA R.J.R. LTDA.";"CON:2/2012";"IMPRESSOS";"302";"477,37";"0,00";"477,37"
"EPTC";"03/05/2016";"CNPJ";"93439313000121";"GRAFICA R.J.R. LTDA.";"CON:2/2012";"IMPRESSOS";"304";"717,25";"0,00";"717,25"
"EPTC";"03/05/2016";"CNPJ";"88001086000118";"ADMINISTRACAO DE IMOVEIS CERTA LTDA";"CON:5/2011";"ALUGUEIS";"4";"6.974,09";"0,00";"6.974,09"
"EPTC";"03/05/2016";"CNPJ";"7597949000160";"AMBIENTAL BR SISTEMAS DE LIMPEZA MANUTEN";"O.C:105100";"MANUTENCAO E CONSERVACAO";"373";"980,00";"133,77";"846,23"
"EPTC";"03/05/2016";"CNPJ";"92922137000111";"GARAGEM SANTA TEREZINHA";"CON:1/2012";"ALUGUEIS";"4";"12.376,53";"0,00";"12.376,53"
"EPTC";"03/05/2016";"CNPJ";"82646332000102";"PERKONS S/A";"CON:8/2015";"OUTRAS ENTRADAS";"1720";"150.000,00";"0,00";"150.000,00"
"EPTC";"04/05/2016";"CNPJ";"9443909000199";"PONPEL IMPORTAÇÃO, COMÉRCIO E LOGISTICA";"O.C:105101";"OUTRAS ENTRADAS";"652";"4.616,00";"0,00";"4.616,00"
"EPTC";"04/05/2016";"CNPJ";"19344868000137";"GENSERVICE MAN.E COM.DE GRUPOS GERADORES";"O.C:104635";"MANUTENCAO DE EQUIPAMENTOS";"141";"886,00";"31,01";"854,99"
"EPTC";"04/05/2016";"CNPJ";"2013755000156";"GUSTAVO ZORTEA";"O.C:18286";"MANUTENCAO E CONSERVACAO";"5005";"1.225,00";"0,00";"1.225,00"
"EPTC";"04/05/2016";"CNPJ";"93439313000121";"GRAFICA R.J.R. LTDA.";"CON:13/2015";"IMPRESSOS";"292";"900,00";"45,00";"855,00"
"EPTC";"04/05/2016";"CNPJ";"92757798000139";"EMPRESA JORNALISTICA CALDAS JUNIOR";"O.C:104633";"PROPAGANDA E PUBLICIDADE";"4936";"634,80";"0,00";"634,80"
"EPTC";"04/05/2016";"CNPJ";"73993362000102";"BARONESA LTDA.";"O.C:104851";"MATERIAL DE EXPEDIENTE";"10484";"514,22";"0,00";"514,22"
"EPTC";"04/05/2016";"CNPJ";"94038874000181";"CASA DO MECANICO LTDA.";"O.C:104734";"MATERIAL DE SINALIZACAO VIARIA";"21261";"174,10";"0,00";"174,10"
"EPTC";"04/05/2016";"CNPJ";"4025105000156";"SANITARIOS ECOLOGICOS TOALETE LTDA";"CON:4/2015";"OUTRAS DESPESAS";"228";"350,00";"17,50";"332,50"
"EPTC";"05/05/2016";"CNPJ";"92828219000100";"NELSON MALTZ ENGENHARIA E CONSTRUCOES";"CON:26/2006";"ALUGUEIS";"4";"51.225,21";"0,00";"51.225,21"
"EPTC";"05/05/2016";"CNPJ";"92568856000186";"GUSTAVO Z. GRAPIGLIA-ADM E PART LTDA";"CON:18/2011";"ALUGUEIS";"4";"33.227,47";"0,00";"33.227,47"
"EPTC";"05/05/2016";"CNPJ";"1844768000104";"AMBIENTUUS TECNOLOGIA AMBIENTAL LTDA";"CON:12/2011";"OUTROS SERVICOS PRESTADOS PJ";"11668";"57,90";"0,00";"57,90"
"EPTC";"05/05/2016";"CNPJ";"8272357000130";"VINICIUS ALEX LERMEN - ME";"O.C:18231";"MATERIAL ELETRICO";"1928";"675,00";"0,00";"675,00"
